t (s)	U1(V)	U2(V)
4.552000	-0.023642	0.028913
4.553000	-0.028896	0.028913
4.554000	-0.026269	0.026285
4.555000	-0.026269	0.026285
4.556000	-0.028896	0.028913
4.557000	-0.028896	0.028913
4.558000	-0.031523	0.028913
4.559000	-0.031523	0.028913
4.560000	-0.031523	0.028913
4.561000	-0.031523	0.028913
4.562000	-0.036777	0.028913
4.563000	-0.034150	0.028913
4.564000	-0.036777	0.028913
4.565000	-0.036777	0.028913
4.566000	-0.039403	0.028913
4.567000	-0.039403	0.028913
4.568000	-0.039403	0.028913
4.569000	-0.042030	0.028913
4.570000	-0.042030	0.028913
4.571000	-0.042030	0.028913
4.572000	-0.042030	0.028913
4.573000	-0.044657	0.028913
4.574000	-0.044657	0.031542
4.575000	-0.047284	0.028913
4.576000	-0.047284	0.028913
4.577000	-0.047284	0.028913
4.578000	-0.049911	0.028913
4.579000	-0.049911	0.031542
4.580000	-0.052538	0.031542
4.581000	-0.049911	0.031542
4.582000	-0.049911	0.028913
4.583000	-0.055165	0.026285
4.584000	-0.055165	0.031542
4.585000	-0.057792	0.031542
4.586000	-0.057792	0.028913
4.587000	-0.057792	0.028913
4.588000	-0.057792	0.031542
4.589000	-0.057792	0.031542
4.590000	-0.060419	0.031542
4.591000	-0.060419	0.031542
4.592000	-0.060419	0.028913
4.593000	-0.063045	0.031542
4.594000	-0.065672	0.031542
4.595000	-0.063045	0.031542
4.596000	-0.065672	0.031542
4.597000	-0.068299	0.028913
4.598000	-0.068299	0.031542
4.599000	-0.070926	0.028913
4.600000	-0.068299	0.031542
4.601000	-0.070926	0.031542
4.602000	-0.070926	0.028913
4.603000	-0.070926	0.031542
4.604000	-0.073553	0.031542
4.605000	-0.073553	0.031542
4.606000	-0.073553	0.034170
4.607000	-0.073553	0.031542
4.608000	-0.078807	0.031542
4.609000	-0.076180	0.031542
4.610000	-0.081434	0.034170
4.611000	-0.078807	0.034170
4.612000	-0.081434	0.031542
4.613000	-0.081434	0.031542
4.614000	-0.081434	0.034170
4.615000	-0.084061	0.028913
4.616000	-0.084061	0.031542
4.617000	-0.086688	0.031542
4.618000	-0.084061	0.031542
4.619000	-0.086688	0.031542
4.620000	-0.089314	0.034170
4.621000	-0.089314	0.034170
4.622000	-0.086688	0.034170
4.623000	-0.089314	0.034170
4.624000	-0.091941	0.034170
4.625000	-0.094568	0.031542
4.626000	-0.091941	0.031542
4.627000	-0.094568	0.031542
4.628000	-0.094568	0.034170
4.629000	-0.094568	0.034170
4.630000	-0.094568	0.034170
4.631000	-0.097195	0.034170
4.632000	-0.097195	0.034170
4.633000	-0.099822	0.031542
4.634000	-0.102449	0.034170
4.635000	-0.102449	0.036799
4.636000	-0.099822	0.034170
4.637000	-0.105076	0.034170
4.638000	-0.102449	0.034170
4.639000	-0.107703	0.034170
4.640000	-0.107703	0.036799
4.641000	-0.105076	0.034170
4.642000	-0.110330	0.036799
4.643000	-0.110330	0.036799
4.644000	-0.110330	0.034170
4.645000	-0.112956	0.034170
4.646000	-0.112956	0.036799
4.647000	-0.112956	0.034170
4.648000	-0.112956	0.034170
4.649000	-0.112956	0.036799
4.650000	-0.112956	0.036799
4.651000	-0.118210	0.034170
4.652000	-0.115583	0.036799
4.653000	-0.118210	0.034170
4.654000	-0.118210	0.036799
4.655000	-0.120837	0.034170
4.656000	-0.120837	0.036799
4.657000	-0.120837	0.036799
4.658000	-0.120837	0.036799
4.659000	-0.123464	0.036799
4.660000	-0.123464	0.036799
4.661000	-0.126091	0.036799
4.662000	-0.126091	0.036799
4.663000	-0.126091	0.034170
4.664000	-0.126091	0.034170
4.665000	-0.128718	0.036799
4.666000	-0.128718	0.036799
4.667000	-0.131345	0.034170
4.668000	-0.128718	0.036799
4.669000	-0.131345	0.036799
4.670000	-0.131345	0.036799
4.671000	-0.136599	0.036799
4.672000	-0.133972	0.036799
4.673000	-0.136599	0.036799
4.674000	-0.136599	0.036799
4.675000	-0.136599	0.036799
4.676000	-0.136599	0.036799
4.677000	-0.139225	0.036799
4.678000	-0.139225	0.039427
4.679000	-0.141852	0.034170
4.680000	-0.141852	0.036799
4.681000	-0.141852	0.036799
4.682000	-0.141852	0.036799
4.683000	-0.144479	0.036799
4.684000	-0.147106	0.036799
4.685000	-0.147106	0.039427
4.686000	-0.147106	0.039427
4.687000	-0.149733	0.036799
4.688000	-0.147106	0.039427
4.689000	-0.147106	0.036799
4.690000	-0.152360	0.036799
4.691000	-0.152360	0.039427
4.692000	-0.152360	0.039427
4.693000	-0.154987	0.036799
4.694000	-0.154987	0.039427
4.695000	-0.154987	0.036799
4.696000	-0.157614	0.036799
4.697000	-0.157614	0.039427
4.698000	-0.157614	0.039427
4.699000	-0.160241	0.036799
4.700000	-0.157614	0.039427
4.701000	-0.160241	0.039427
4.702000	-0.162867	0.039427
4.703000	-0.162867	0.036799
4.704000	-0.162867	0.039427
4.705000	-0.162867	0.039427
4.706000	-0.165494	0.039427
4.707000	-0.162867	0.039427
4.708000	-0.165494	0.039427
4.709000	-0.170748	0.039427
4.710000	-0.168121	0.039427
4.711000	-0.168121	0.036799
4.712000	-0.170748	0.039427
4.713000	-0.170748	0.039427
4.714000	-0.170748	0.039427
4.715000	-0.170748	0.036799
4.716000	-0.173375	0.039427
4.717000	-0.173375	0.039427
4.718000	-0.173375	0.039427
4.719000	-0.176002	0.039427
4.720000	-0.176002	0.036799
4.721000	-0.178629	0.039427
4.722000	-0.181256	0.039427
4.723000	-0.178629	0.039427
4.724000	-0.178629	0.039427
4.725000	-0.181256	0.039427
4.726000	-0.181256	0.039427
4.727000	-0.183883	0.039427
4.728000	-0.183883	0.039427
4.729000	-0.183883	0.039427
4.730000	-0.183883	0.039427
4.731000	-0.186510	0.039427
4.732000	-0.186510	0.039427
4.733000	-0.186510	0.039427
4.734000	-0.189136	0.042056
4.735000	-0.189136	0.039427
4.736000	-0.189136	0.039427
4.737000	-0.191763	0.039427
4.738000	-0.191763	0.039427
4.739000	-0.194390	0.042056
4.740000	-0.191763	0.039427
4.741000	-0.194390	0.039427
4.742000	-0.194390	0.039427
4.743000	-0.197017	0.036799
4.744000	-0.197017	0.039427
4.745000	-0.199644	0.042056
4.746000	-0.197017	0.039427
4.747000	-0.199644	0.039427
4.748000	-0.199644	0.042056
4.749000	-0.202271	0.039427
4.750000	-0.202271	0.042056
4.751000	-0.202271	0.039427
4.752000	-0.204898	0.042056
4.753000	-0.204898	0.039427
4.754000	-0.207525	0.042056
4.755000	-0.204898	0.039427
4.756000	-0.204898	0.042056
4.757000	-0.204898	0.042056
4.758000	-0.207525	0.042056
4.759000	-0.210152	0.039427
4.760000	-0.210152	0.042056
4.761000	-0.212778	0.042056
4.762000	-0.210152	0.039427
4.763000	-0.210152	0.042056
4.764000	-0.212778	0.042056
4.765000	-0.212778	0.039427
4.766000	-0.212778	0.042056
4.767000	-0.212778	0.039427
4.768000	-0.215405	0.042056
4.769000	-0.215405	0.039427
4.770000	-0.215405	0.039427
4.771000	-0.218032	0.042056
4.772000	-0.218032	0.042056
4.773000	-0.218032	0.042056
4.774000	-0.220659	0.042056
4.775000	-0.223286	0.039427
4.776000	-0.223286	0.042056
4.777000	-0.223286	0.042056
4.778000	-0.223286	0.039427
4.779000	-0.223286	0.039427
4.780000	-0.225913	0.039427
4.781000	-0.225913	0.042056
4.782000	-0.225913	0.042056
4.783000	-0.228540	0.042056
4.784000	-0.225913	0.039427
4.785000	-0.228540	0.042056
4.786000	-0.228540	0.039427
4.787000	-0.231167	0.039427
4.788000	-0.231167	0.039427
4.789000	-0.231167	0.042056
4.790000	-0.233794	0.042056
4.791000	-0.231167	0.042056
4.792000	-0.233794	0.042056
4.793000	-0.236421	0.039427
4.794000	-0.236421	0.042056
4.795000	-0.236421	0.039427
4.796000	-0.236421	0.042056
4.797000	-0.239047	0.042056
4.798000	-0.239047	0.042056
4.799000	-0.241674	0.039427
4.800000	-0.239047	0.042056
4.801000	-0.239047	0.042056
4.802000	-0.239047	0.039427
4.803000	-0.241674	0.042056
4.804000	-0.241674	0.042056
4.805000	-0.246928	0.042056
4.806000	-0.244301	0.042056
4.807000	-0.246928	0.039427
4.808000	-0.244301	0.039427
4.809000	-0.246928	0.044684
4.810000	-0.246928	0.042056
4.811000	-0.249555	0.039427
4.812000	-0.249555	0.042056
4.813000	-0.249555	0.042056
4.814000	-0.249555	0.039427
4.815000	-0.252182	0.039427
4.816000	-0.252182	0.042056
4.817000	-0.252182	0.039427
4.818000	-0.252182	0.042056
4.819000	-0.252182	0.044684
4.820000	-0.254809	0.042056
4.821000	-0.257436	0.042056
4.822000	-0.254809	0.042056
4.823000	-0.254809	0.039427
4.824000	-0.257436	0.039427
4.825000	-0.257436	0.042056
4.826000	-0.257436	0.039427
4.827000	-0.262689	0.039427
4.828000	-0.260063	0.042056
4.829000	-0.262689	0.042056
4.830000	-0.260063	0.039427
4.831000	-0.262689	0.039427
4.832000	-0.262689	0.042056
4.833000	-0.262689	0.042056
4.834000	-0.262689	0.042056
4.835000	-0.265316	0.042056
4.836000	-0.262689	0.039427
4.837000	-0.267943	0.042056
4.838000	-0.265316	0.042056
4.839000	-0.265316	0.039427
4.840000	-0.267943	0.039427
4.841000	-0.270570	0.042056
4.842000	-0.267943	0.042056
4.843000	-0.273197	0.039427
4.844000	-0.270570	0.042056
4.845000	-0.270570	0.042056
4.846000	-0.270570	0.039427
4.847000	-0.273197	0.039427
4.848000	-0.273197	0.042056
4.849000	-0.273197	0.042056
4.850000	-0.273197	0.039427
4.851000	-0.273197	0.042056
4.852000	-0.275824	0.039427
4.853000	-0.275824	0.039427
4.854000	-0.278451	0.042056
4.855000	-0.278451	0.039427
4.856000	-0.278451	0.039427
4.857000	-0.278451	0.042056
4.858000	-0.278451	0.042056
4.859000	-0.281078	0.039427
4.860000	-0.278451	0.039427
4.861000	-0.281078	0.039427
4.862000	-0.281078	0.039427
4.863000	-0.283705	0.039427
4.864000	-0.283705	0.039427
4.865000	-0.283705	0.042056
4.866000	-0.283705	0.042056
4.867000	-0.283705	0.039427
4.868000	-0.283705	0.042056
4.869000	-0.286332	0.042056
4.870000	-0.286332	0.042056
4.871000	-0.288958	0.039427
4.872000	-0.288958	0.042056
4.873000	-0.288958	0.042056
4.874000	-0.288958	0.039427
4.875000	-0.288958	0.036799
4.876000	-0.288958	0.042056
4.877000	-0.291585	0.042056
4.878000	-0.291585	0.042056
4.879000	-0.291585	0.042056
4.880000	-0.291585	0.042056
4.881000	-0.291585	0.042056
4.882000	-0.294212	0.042056
4.883000	-0.294212	0.042056
4.884000	-0.294212	0.042056
4.885000	-0.296839	0.039427
4.886000	-0.294212	0.042056
4.887000	-0.299466	0.039427
4.888000	-0.299466	0.039427
4.889000	-0.299466	0.042056
4.890000	-0.296839	0.039427
4.891000	-0.299466	0.039427
4.892000	-0.299466	0.042056
4.893000	-0.299466	0.042056
4.894000	-0.299466	0.039427
4.895000	-0.302093	0.039427
4.896000	-0.302093	0.042056
4.897000	-0.302093	0.039427
4.898000	-0.304720	0.039427
4.899000	-0.302093	0.039427
4.900000	-0.302093	0.039427
4.901000	-0.304720	0.039427
4.902000	-0.304720	0.042056
4.903000	-0.307347	0.039427
4.904000	-0.307347	0.042056
4.905000	-0.307347	0.039427
4.906000	-0.307347	0.039427
4.907000	-0.307347	0.039427
4.908000	-0.307347	0.039427
4.909000	-0.307347	0.039427
4.910000	-0.309974	0.039427
4.911000	-0.309974	0.039427
4.912000	-0.309974	0.042056
4.913000	-0.309974	0.039427
4.914000	-0.309974	0.039427
4.915000	-0.309974	0.039427
4.916000	-0.309974	0.039427
4.917000	-0.312601	0.039427
4.918000	-0.312601	0.042056
4.919000	-0.315227	0.036799
4.920000	-0.312601	0.039427
4.921000	-0.317854	0.036799
4.922000	-0.312601	0.036799
4.923000	-0.315227	0.036799
4.924000	-0.315227	0.036799
4.925000	-0.317854	0.039427
4.926000	-0.317854	0.042056
4.927000	-0.315227	0.039427
4.928000	-0.317854	0.039427
4.929000	-0.317854	0.039427
4.930000	-0.320481	0.039427
4.931000	-0.317854	0.039427
4.932000	-0.320481	0.039427
4.933000	-0.317854	0.039427
4.934000	-0.320481	0.039427
4.935000	-0.323108	0.036799
4.936000	-0.320481	0.042056
4.937000	-0.323108	0.039427
4.938000	-0.320481	0.036799
4.939000	-0.323108	0.036799
4.940000	-0.320481	0.036799
4.941000	-0.323108	0.039427
4.942000	-0.323108	0.039427
4.943000	-0.325735	0.039427
4.944000	-0.325735	0.039427
4.945000	-0.328362	0.039427
4.946000	-0.325735	0.036799
4.947000	-0.325735	0.036799
4.948000	-0.325735	0.039427
4.949000	-0.325735	0.036799
4.950000	-0.325735	0.036799
4.951000	-0.328362	0.036799
4.952000	-0.328362	0.039427
4.953000	-0.328362	0.036799
4.954000	-0.333616	0.036799
4.955000	-0.330989	0.039427
4.956000	-0.330989	0.039427
4.957000	-0.330989	0.036799
4.958000	-0.330989	0.036799
4.959000	-0.330989	0.034170
4.960000	-0.330989	0.039427
4.961000	-0.333616	0.036799
4.962000	-0.336243	0.036799
4.963000	-0.333616	0.039427
4.964000	-0.333616	0.036799
4.965000	-0.333616	0.036799
4.966000	-0.330989	0.039427
4.967000	-0.333616	0.036799
4.968000	-0.333616	0.034170
4.969000	-0.336243	0.036799
4.970000	-0.333616	0.036799
4.971000	-0.336243	0.034170
4.972000	-0.336243	0.036799
4.973000	-0.336243	0.036799
4.974000	-0.336243	0.036799
4.975000	-0.338869	0.036799
4.976000	-0.336243	0.036799
4.977000	-0.338869	0.039427
4.978000	-0.338869	0.039427
4.979000	-0.338869	0.036799
4.980000	-0.336243	0.036799
4.981000	-0.341496	0.036799
4.982000	-0.338869	0.036799
4.983000	-0.338869	0.034170
4.984000	-0.341496	0.034170
4.985000	-0.338869	0.036799
4.986000	-0.341496	0.034170
4.987000	-0.341496	0.034170
4.988000	-0.341496	0.036799
4.989000	-0.341496	0.036799
4.990000	-0.341496	0.034170
4.991000	-0.344123	0.034170
4.992000	-0.344123	0.036799
4.993000	-0.344123	0.034170
4.994000	-0.341496	0.034170
4.995000	-0.344123	0.036799
4.996000	-0.344123	0.036799
4.997000	-0.344123	0.034170
4.998000	-0.344123	0.034170
4.999000	-0.344123	0.031542
5.000000	-0.341496	0.031542
5.001000	-0.344123	0.034170
5.002000	-0.344123	0.034170
5.003000	-0.346750	0.034170
5.004000	-0.346750	0.034170
5.005000	-0.346750	0.034170
5.006000	-0.346750	0.034170
5.007000	-0.346750	0.034170
5.008000	-0.346750	0.034170
5.009000	-0.349377	0.034170
5.010000	-0.346750	0.034170
5.011000	-0.346750	0.034170
5.012000	-0.346750	0.031542
5.013000	-0.349377	0.034170
5.014000	-0.349377	0.034170
5.015000	-0.346750	0.031542
5.016000	-0.346750	0.031542
5.017000	-0.349377	0.034170
5.018000	-0.349377	0.034170
5.019000	-0.352004	0.031542
5.020000	-0.352004	0.034170
5.021000	-0.349377	0.034170
5.022000	-0.349377	0.034170
5.023000	-0.352004	0.031542
5.024000	-0.349377	0.034170
5.025000	-0.352004	0.031542
5.026000	-0.349377	0.034170
5.027000	-0.349377	0.034170
5.028000	-0.352004	0.031542
5.029000	-0.349377	0.031542
5.030000	-0.349377	0.034170
5.031000	-0.354631	0.031542
5.032000	-0.352004	0.031542
5.033000	-0.354631	0.034170
5.034000	-0.354631	0.031542
5.035000	-0.354631	0.031542
5.036000	-0.352004	0.031542
5.037000	-0.354631	0.031542
5.038000	-0.352004	0.031542
5.039000	-0.352004	0.031542
5.040000	-0.352004	0.031542
5.041000	-0.352004	0.031542
5.042000	-0.357258	0.034170
5.043000	-0.354631	0.031542
5.044000	-0.354631	0.031542
5.045000	-0.354631	0.031542
5.046000	-0.354631	0.031542
5.047000	-0.357258	0.028913
5.048000	-0.354631	0.031542
5.049000	-0.357258	0.031542
5.050000	-0.354631	0.028913
5.051000	-0.354631	0.028913
5.052000	-0.354631	0.031542
5.053000	-0.357258	0.031542
5.054000	-0.354631	0.028913
5.055000	-0.354631	0.031542
5.056000	-0.354631	0.031542
5.057000	-0.357258	0.028913
5.058000	-0.359885	0.031542
5.059000	-0.357258	0.031542
5.060000	-0.357258	0.034170
5.061000	-0.357258	0.028913
5.062000	-0.357258	0.031542
5.063000	-0.359885	0.028913
5.064000	-0.357258	0.028913
5.065000	-0.359885	0.028913
5.066000	-0.357258	0.026285
5.067000	-0.357258	0.026285
5.068000	-0.357258	0.028913
5.069000	-0.357258	0.031542
5.070000	-0.357258	0.028913
5.071000	-0.357258	0.028913
5.072000	-0.357258	0.028913
5.073000	-0.357258	0.028913
5.074000	-0.359885	0.028913
5.075000	-0.357258	0.028913
5.076000	-0.357258	0.028913
5.077000	-0.359885	0.028913
5.078000	-0.359885	0.028913
5.079000	-0.359885	0.026285
5.080000	-0.359885	0.028913
5.081000	-0.359885	0.028913
5.082000	-0.359885	0.026285
5.083000	-0.359885	0.026285
5.084000	-0.359885	0.028913
5.085000	-0.357258	0.026285
5.086000	-0.357258	0.028913
5.087000	-0.357258	0.028913
5.088000	-0.359885	0.026285
5.089000	-0.359885	0.026285
5.090000	-0.357258	0.026285
5.091000	-0.359885	0.023656
5.092000	-0.359885	0.028913
5.093000	-0.359885	0.026285
5.094000	-0.359885	0.026285
5.095000	-0.359885	0.023656
5.096000	-0.357258	0.026285
5.097000	-0.359885	0.026285
5.098000	-0.357258	0.026285
5.099000	-0.359885	0.026285
5.100000	-0.357258	0.026285
5.101000	-0.357258	0.026285
5.102000	-0.359885	0.026285
5.103000	-0.359885	0.026285
5.104000	-0.359885	0.026285
5.105000	-0.359885	0.026285
5.106000	-0.357258	0.023656
5.107000	-0.357258	0.023656
5.108000	-0.357258	0.026285
5.109000	-0.359885	0.026285
5.110000	-0.359885	0.026285
5.111000	-0.359885	0.023656
5.112000	-0.357258	0.026285
5.113000	-0.359885	0.021028
5.114000	-0.362512	0.023656
5.115000	-0.357258	0.023656
5.116000	-0.357258	0.023656
5.117000	-0.359885	0.023656
5.118000	-0.357258	0.023656
5.119000	-0.359885	0.021028
5.120000	-0.357258	0.023656
5.121000	-0.357258	0.023656
5.122000	-0.359885	0.021028
5.123000	-0.357258	0.023656
5.124000	-0.357258	0.021028
5.125000	-0.357258	0.023656
5.126000	-0.357258	0.023656
5.127000	-0.357258	0.023656
5.128000	-0.357258	0.023656
5.129000	-0.357258	0.021028
5.130000	-0.357258	0.023656
5.131000	-0.357258	0.021028
5.132000	-0.357258	0.023656
5.133000	-0.359885	0.023656
5.134000	-0.354631	0.023656
5.135000	-0.359885	0.021028
5.136000	-0.357258	0.023656
5.137000	-0.357258	0.021028
5.138000	-0.357258	0.023656
5.139000	-0.357258	0.021028
5.140000	-0.357258	0.023656
5.141000	-0.357258	0.023656
5.142000	-0.357258	0.018399
5.143000	-0.357258	0.021028
5.144000	-0.357258	0.021028
5.145000	-0.357258	0.021028
5.146000	-0.357258	0.021028
5.147000	-0.357258	0.018399
5.148000	-0.357258	0.021028
5.149000	-0.357258	0.021028
5.150000	-0.354631	0.021028
5.151000	-0.357258	0.018399
5.152000	-0.354631	0.021028
5.153000	-0.354631	0.018399
5.154000	-0.354631	0.021028
5.155000	-0.354631	0.021028
5.156000	-0.354631	0.018399
5.157000	-0.357258	0.021028
5.158000	-0.354631	0.018399
5.159000	-0.354631	0.018399
5.160000	-0.352004	0.018399
5.161000	-0.352004	0.018399
5.162000	-0.354631	0.018399
5.163000	-0.354631	0.018399
5.164000	-0.354631	0.018399
5.165000	-0.352004	0.018399
5.166000	-0.352004	0.018399
5.167000	-0.354631	0.018399
5.168000	-0.352004	0.018399
5.169000	-0.352004	0.018399
5.170000	-0.352004	0.018399
5.171000	-0.352004	0.018399
5.172000	-0.352004	0.018399
5.173000	-0.352004	0.021028
5.174000	-0.352004	0.018399
5.175000	-0.349377	0.015771
5.176000	-0.349377	0.015771
5.177000	-0.349377	0.018399
5.178000	-0.349377	0.015771
5.179000	-0.352004	0.015771
5.180000	-0.349377	0.018399
5.181000	-0.349377	0.018399
5.182000	-0.349377	0.015771
5.183000	-0.352004	0.015771
5.184000	-0.349377	0.015771
5.185000	-0.349377	0.018399
5.186000	-0.349377	0.015771
5.187000	-0.349377	0.018399
5.188000	-0.346750	0.015771
5.189000	-0.349377	0.018399
5.190000	-0.346750	0.015771
5.191000	-0.349377	0.013142
5.192000	-0.346750	0.015771
5.193000	-0.349377	0.015771
5.194000	-0.346750	0.013142
5.195000	-0.346750	0.013142
5.196000	-0.344123	0.013142
5.197000	-0.344123	0.015771
5.198000	-0.344123	0.015771
5.199000	-0.344123	0.013142
5.200000	-0.344123	0.015771
5.201000	-0.344123	0.015771
5.202000	-0.346750	0.015771
5.203000	-0.344123	0.013142
5.204000	-0.344123	0.015771
5.205000	-0.344123	0.015771
5.206000	-0.344123	0.013142
5.207000	-0.346750	0.010514
5.208000	-0.344123	0.013142
5.209000	-0.344123	0.013142
5.210000	-0.341496	0.010514
5.211000	-0.341496	0.013142
5.212000	-0.341496	0.013142
5.213000	-0.341496	0.013142
5.214000	-0.341496	0.013142
5.215000	-0.341496	0.013142
5.216000	-0.341496	0.013142
5.217000	-0.341496	0.010514
5.218000	-0.341496	0.013142
5.219000	-0.338869	0.013142
5.220000	-0.338869	0.013142
5.221000	-0.338869	0.013142
5.222000	-0.336243	0.013142
5.223000	-0.338869	0.010514
5.224000	-0.338869	0.013142
5.225000	-0.338869	0.010514
5.226000	-0.336243	0.010514
5.227000	-0.338869	0.010514
5.228000	-0.338869	0.013142
5.229000	-0.336243	0.013142
5.230000	-0.336243	0.010514
5.231000	-0.336243	0.010514
5.232000	-0.333616	0.010514
5.233000	-0.336243	0.007885
5.234000	-0.336243	0.010514
5.235000	-0.333616	0.010514
5.236000	-0.333616	0.010514
5.237000	-0.330989	0.010514
5.238000	-0.330989	0.010514
5.239000	-0.333616	0.010514
5.240000	-0.333616	0.010514
5.241000	-0.333616	0.010514
5.242000	-0.330989	0.007885
5.243000	-0.330989	0.007885
5.244000	-0.330989	0.010514
5.245000	-0.328362	0.007885
5.246000	-0.330989	0.010514
5.247000	-0.328362	0.007885
5.248000	-0.330989	0.007885
5.249000	-0.330989	0.007885
5.250000	-0.328362	0.007885
5.251000	-0.328362	0.007885
5.252000	-0.325735	0.010514
5.253000	-0.325735	0.007885
5.254000	-0.325735	0.007885
5.255000	-0.328362	0.005257
5.256000	-0.325735	0.007885
5.257000	-0.328362	0.005257
5.258000	-0.323108	0.007885
5.259000	-0.325735	0.005257
5.260000	-0.323108	0.007885
5.261000	-0.323108	0.007885
5.262000	-0.323108	0.007885
5.263000	-0.323108	0.007885
5.264000	-0.323108	0.007885
5.265000	-0.323108	0.007885
5.266000	-0.323108	0.002628
5.267000	-0.323108	0.002628
5.268000	-0.320481	0.007885
5.269000	-0.320481	0.005257
5.270000	-0.320481	0.007885
5.271000	-0.317854	0.007885
5.272000	-0.317854	0.007885
5.273000	-0.317854	0.002628
5.274000	-0.317854	0.005257
5.275000	-0.317854	0.005257
5.276000	-0.315227	0.005257
5.277000	-0.317854	0.005257
5.278000	-0.315227	0.005257
5.279000	-0.317854	0.005257
5.280000	-0.312601	0.005257
5.281000	-0.315227	0.002628
5.282000	-0.315227	0.005257
5.283000	-0.312601	0.005257
5.284000	-0.312601	0.002628
5.285000	-0.315227	0.005257
5.286000	-0.312601	0.005257
5.287000	-0.309974	0.002628
5.288000	-0.309974	0.002628
5.289000	-0.309974	0.005257
5.290000	-0.309974	0.002628
5.291000	-0.312601	0.002628
5.292000	-0.307347	0.002628
5.293000	-0.309974	0.002628
5.294000	-0.307347	0.002628
5.295000	-0.309974	0.002628
5.296000	-0.307347	0.002628
5.297000	-0.304720	0.002628
5.298000	-0.307347	0.002628
5.299000	-0.304720	0.002628
5.300000	-0.304720	0.002628
5.301000	-0.304720	0.002628
5.302000	-0.304720	0.002628
5.303000	-0.304720	0.000000
5.304000	-0.302093	0.000000
5.305000	-0.302093	0.002628
5.306000	-0.302093	0.000000
5.307000	-0.302093	0.000000
5.308000	-0.299466	0.002628
5.309000	-0.299466	0.000000
5.310000	-0.299466	0.000000
5.311000	-0.299466	-0.002628
5.312000	-0.296839	0.000000
5.313000	-0.299466	0.000000
5.314000	-0.296839	0.002628
5.315000	-0.296839	0.000000
5.316000	-0.296839	0.000000
5.317000	-0.296839	0.000000
5.318000	-0.294212	0.000000
5.319000	-0.294212	0.000000
5.320000	-0.294212	-0.002628
5.321000	-0.291585	0.000000
5.322000	-0.291585	0.000000
5.323000	-0.294212	-0.002628
5.324000	-0.291585	0.000000
5.325000	-0.288958	0.000000
5.326000	-0.291585	0.000000
5.327000	-0.291585	-0.002628
5.328000	-0.288958	-0.002628
5.329000	-0.288958	-0.002628
5.330000	-0.288958	-0.002628
5.331000	-0.286332	-0.002628
5.332000	-0.286332	-0.002628
5.333000	-0.286332	-0.002628
5.334000	-0.283705	-0.002628
5.335000	-0.283705	-0.002628
5.336000	-0.283705	-0.005257
5.337000	-0.281078	-0.002628
5.338000	-0.281078	-0.002628
5.339000	-0.283705	-0.005257
5.340000	-0.281078	-0.002628
5.341000	-0.278451	-0.002628
5.342000	-0.281078	-0.002628
5.343000	-0.283705	-0.005257
5.344000	-0.278451	-0.002628
5.345000	-0.278451	-0.005257
5.346000	-0.278451	-0.005257
5.347000	-0.278451	-0.005257
5.348000	-0.275824	-0.002628
5.349000	-0.278451	-0.002628
5.350000	-0.275824	-0.002628
5.351000	-0.275824	-0.005257
5.352000	-0.273197	-0.002628
5.353000	-0.275824	-0.005257
5.354000	-0.270570	-0.007885
5.355000	-0.270570	-0.005257
5.356000	-0.270570	-0.005257
5.357000	-0.270570	-0.002628
5.358000	-0.270570	-0.005257
5.359000	-0.270570	-0.005257
5.360000	-0.270570	-0.005257
5.361000	-0.267943	-0.005257
5.362000	-0.270570	-0.007885
5.363000	-0.267943	-0.005257
5.364000	-0.267943	-0.005257
5.365000	-0.265316	-0.005257
5.366000	-0.265316	-0.005257
5.367000	-0.265316	-0.007885
5.368000	-0.262689	-0.007885
5.369000	-0.262689	-0.005257
5.370000	-0.262689	-0.010514
5.371000	-0.262689	-0.007885
5.372000	-0.260063	-0.007885
5.373000	-0.260063	-0.007885
5.374000	-0.260063	-0.007885
5.375000	-0.260063	-0.007885
5.376000	-0.257436	-0.007885
5.377000	-0.257436	-0.007885
5.378000	-0.257436	-0.007885
5.379000	-0.254809	-0.007885
5.380000	-0.254809	-0.007885
5.381000	-0.254809	-0.007885
5.382000	-0.254809	-0.007885
5.383000	-0.254809	-0.007885
5.384000	-0.252182	-0.007885
5.385000	-0.254809	-0.007885
5.386000	-0.249555	-0.010514
5.387000	-0.249555	-0.010514
5.388000	-0.249555	-0.010514
5.389000	-0.249555	-0.007885
5.390000	-0.246928	-0.010514
5.391000	-0.246928	-0.007885
5.392000	-0.246928	-0.007885
5.393000	-0.246928	-0.007885
5.394000	-0.246928	-0.010514
5.395000	-0.244301	-0.010514
5.396000	-0.244301	-0.010514
5.397000	-0.244301	-0.010514
5.398000	-0.241674	-0.007885
5.399000	-0.244301	-0.013142
5.400000	-0.244301	-0.010514
5.401000	-0.241674	-0.007885
5.402000	-0.241674	-0.013142
5.403000	-0.239047	-0.013142
5.404000	-0.239047	-0.010514
5.405000	-0.236421	-0.010514
5.406000	-0.236421	-0.010514
5.407000	-0.236421	-0.013142
5.408000	-0.236421	-0.013142
5.409000	-0.236421	-0.010514
5.410000	-0.236421	-0.010514
5.411000	-0.233794	-0.010514
5.412000	-0.233794	-0.013142
5.413000	-0.231167	-0.013142
5.414000	-0.231167	-0.013142
5.415000	-0.231167	-0.013142
5.416000	-0.228540	-0.013142
5.417000	-0.231167	-0.013142
5.418000	-0.228540	-0.013142
